date,TMP_mea,TMP_max,TMP_min,APCP,APCPRA,SSD,GSR,DLR,RH,Pref
2023-09-20,28.1263370513916,32.040985107421875,25.527170181274414,1.0034003257751465,0.0,6.293785095214844,15.236821174621582,37.717148,71.46432,Kanagawa
2023-09-21,27.00891876220703,29.153173446655273,24.971145629882812,4.263349533081055,4.599999904632568,0.28028714656829834,6.852039337158203,38.162292,85.19294,Kanagawa
2023-09-22,25.767986297607422,29.010211944580078,22.944990158081055,17.013357162475586,12.800000190734863,0.376992791891098,7.539618492126465,37.639843,87.40032,Kanagawa
2023-09-23,22.531654357910156,24.016748428344727,20.622974395751953,4.086553573608398,6.900000095367432,0.07723452895879745,5.27117395401001,36.118675,88.27666,Kanagawa
2023-09-24,22.58125877380371,26.28751564025879,20.222877502441406,0.0,0.0,5.7039971351623535,13.73074722290039,33.544548,65.80729,Kanagawa
2023-09-25,22.863588333129883,27.49409294128418,18.774518966674805,0.0,0.0,8.729269027709961,18.1944580078125,32.029606,67.9382,Kanagawa
2023-09-26,24.767057418823242,29.89004898071289,20.550460815429688,0.0,0.0,8.534333229064941,18.736934661865234,34.49521,70.46975,Kanagawa
2023-09-27,25.843114852905273,29.839317321777344,23.15391731262207,0.0,0.0,5.077876567840576,14.337620735168457,35.85712,78.21249,Kanagawa
2023-09-28,27.308847427368164,31.62596321105957,23.550992965698242,0.0,0.0,8.984151840209961,17.62972640991211,35.78815,77.18678,Kanagawa
2023-09-29,26.484161376953125,29.493844985961914,24.57771873474121,0.0,0.800000011920929,3.6260056495666504,11.105961799621582,36.251804,74.43536,Kanagawa
2023-09-30,25.861474990844727,28.81842041015625,23.448766708374023,0.0,0.0,4.483130931854248,11.442546844482422,36.273907,80.70747,Kanagawa
2023-10-01,26.5669002532959,30.156686782836914,23.996530532836914,1.545735239982605,2.0999999046325684,3.8092052936553955,13.92970085144043,37.27639,75.59125,Kanagawa
2023-10-02,23.621139526367188,26.934843063354492,20.146677017211914,0.0,0.0,6.804079055786133,16.673683166503906,33.024315,60.834934,Kanagawa
2023-10-03,23.016658782958984,27.545833587646484,18.248252868652344,0.0,0.0,9.274245262145996,17.96814727783203,32.233685,55.176975,Kanagawa
2023-10-04,19.325193405151367,22.951520919799805,18.335289001464844,35.13545227050781,42.099998474121094,0.02455335110425949,4.083076477050781,34.576744,94.60583,Kanagawa
2023-10-05,21.016067504882812,26.869401931762695,17.732318878173828,0.0,2.200000047683716,3.7515242099761963,11.237405776977539,32.044014,73.33714,Kanagawa
2023-10-06,20.196683883666992,25.307613372802734,14.992962837219238,0.0,0.0,10.963820457458496,19.918546676635742,28.747946,42.54684,Kanagawa
2023-10-07,20.628150939941406,25.43390655517578,16.768104553222656,0.0,0.0,7.669049263000488,17.841848373413086,30.721802,40.225197,Kanagawa
2023-10-08,18.10681915283203,20.53434181213379,15.477785110473633,0.8197448253631592,4.400000095367432,0.24751988053321838,7.479067802429199,32.153202,62.400883,Kanagawa
2023-10-09,16.06900978088379,17.91518211364746,14.419269561767578,21.721487045288086,31.899999618530273,0.004325131885707378,2.7516372203826904,33.358543,96.99971,Kanagawa
2023-10-10,20.54082489013672,24.8731632232666,17.35883903503418,11.904439926147461,15.0,5.380868434906006,15.162778854370117,33.343567,80.44437,Kanagawa
2023-10-11,20.097923278808594,23.670494079589844,16.861982345581055,0.0,0.0,5.248565196990967,12.875118255615234,30.739395,57.478474,Kanagawa
